Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer
Timestamp	Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Gyroscope X	Gyroscope X	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Magnetometer Z	Magnetometer Z	Axis Angle A	Axis Angle X	Axis Angle Y	Axis Angle Z	Quaternion 0	Quaternion 1	Quaternion 2	Quaternion 3
RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL
no units	mSecs	no units	m/(sec^2)	no units	m/(sec^2)	no units	m/(sec^2)	no units	deg/sec	no units	deg/sec	no units	deg/sec	no units	local	no units	local	no units	local	local	local	local	local	local	local	local	local
1016	47932.9833984375	1223	0.460148934068608	1967	9.60985634198462	1932	1.4652780287316	-1475	3.61341226040876	-161	18.692637434383	-54	1.99448007077468	138	0.222453222453222	-484	-0.652719665271966	-20	-0.599526066350711	1.65958538159812	0.760460873734217	-0.447542553573279	-0.47053684474279	0.675028725530962	0.561061528646884	-0.330193068328869	-0.347158059690445
4228	48031.005859375	1215	0.570970143320733	1958	9.70513367206077	1920	1.60874812989209	-994	4.77578591429813	-228	11.3623113196598	6	1.0526777905934	142	0.214137214137214	-498	-0.682008368200837	-24	-0.590047393364929	1.64081131536253	0.759070843117287	-0.452694359209734	-0.46784535080398	0.681924556241266	0.555201507287496	-0.331110848022595	-0.342192624442146
7440	48129.0283203125	1219	0.496406742747836	1964	9.65768653498216	1935	1.42877087233156	-731	-7.45206756234975	584	7.23042481245396	87	0.0571858705366459	131	0.237006237006237	-484	-0.652719665271966	-21	-0.597156398104265	1.6403140844337	0.762104456822101	-0.444735649679176	-0.470539051297905	0.682106378113588	0.557291138540098	-0.325214259463298	-0.344083073229683
10652	48227.05078125	1220	0.653965592423684	1951	9.64406275371432	1926	1.53562901877456	-465	-7.46219297392819	590	3.18848435438386	241	-2.30023562613074	134	0.230769230769231	-484	-0.652719665271966	-20	-0.599526066350711	1.63000834627616	0.756512232179327	-0.451493505085467	-0.473120341381229	0.685865356551359	0.550535482312885	-0.328564673524594	-0.344303137814444
13864	48325.0732421875	1221	0.630355856539536	1953	9.63225065830207	1921	1.59610607998882	-648	0.485344458207446	62	6.05418400290849	161	-1.2344466319688	138	0.222453222453222	-485	-0.654811715481171	-23	-0.592417061611374	1.63496292170977	0.759264594665909	-0.450182466868578	-0.469950020545732	0.684060461057005	0.553826813767392	-0.328374486300756	-0.342793440306916
17076	48423.095703125	1212	0.667697785744056	1950	9.74031097394979	1920	1.60778085346786	-831	0.111077774245058	83	8.84877957155546	171	-1.38005376614014	133	0.232848232848233	-494	-0.673640167364017	-20	-0.599526066350711	1.63251036058308	0.762600250617147	-0.448396765162049	-0.466241566948803	0.684954426582513	0.555619800312023	-0.326695566803545	-0.339697038016464
20288	48521.1181640625	1217	0.654206508095971	1951	9.68020492287085	1927	1.52357841684675	-1045	-3.89511756859107	343	12.0694017770367	111	-0.381375052179924	132	0.234927234927235	-486	-0.656903765690377	-23	-0.592417061611374	1.62544200674143	0.76723256541368	-0.444951678090311	-0.461922282135598	0.687525095067693	0.557134074124182	-0.323106385700904	-0.335429770028316
23500	48619.140625	1221	0.509777562559777	1963	9.63345644124187	1922	1.58526367015753	-888	6.64206151694716	-349	9.77078709988262	68	0.066178977866813	135	0.228690228690229	-482	-0.648535564853556	-26	-0.585308056872038	1.63307781132716	0.772672841983662	-0.439734129751976	-0.457832474156393	0.684747680706439	0.563108686262482	-0.320469537241283	-0.333659252716377
26712	48717.1630859375	1220	0.49652720058398	1964	9.64563713763271	1933	1.45286605329537	-473	3.47936874932527	-132	3.41179297642886	172	-1.4627288324268	133	0.232848232848233	-489	-0.663179916317992	-26	-0.585308056872038	1.64149668002066	0.772082662908091	-0.441180477302202	-0.457436496231065	0.681673870634625	0.56489903509441	-0.32279241317477	-0.3346862295348
29924	48815.185546875	1224	0.604698337440946	1955	9.59636265517981	1931	1.47588072746896	-397	1.53201976119601	-2	2.23466991472948	200	-1.85244076264584	137	0.224532224532225	-496	-0.677824267782427	-23	-0.592417061611374	1.63689185674976	0.765836662146367	-0.449899870061424	-0.459439129625704	0.683356635988823	0.559125650121976	-0.328465023642091	-0.335429491353276
33136	48913.2080078125	1208	0.67781624398012	1949	9.78840256045176	1940	1.36671581346381	-340	5.14166165431804	-239	1.40691121981669	243	-2.58293121226579	133	0.232848232848233	-496	-0.677824267782427	-26	-0.585308056872038	1.6545976220785	0.767950144268679	-0.451429072302887	-0.454383503879125	0.676866587633111	0.565292489452368	-0.332299519699016	-0.334474293664634
36348	49011.23046875	1220	0.567597323908712	1958	9.64492643639947	1943	1.33167342435127	-505	1.78684036211259	-21	3.8963081527089	255	-2.69954574784237	134	0.230769230769231	-473	-0.629707112970711	-26	-0.585308056872038	1.6573433051938	0.765591756563517	-0.450901874902058	-0.458864643976629	0.675855393592121	0.564267346769448	-0.33233012558338	-0.33819895912309
39560	49109.2529296875	1213	0.60385513258794	1955	9.72890120771027	1949	1.25902168963798	-674	6.38874461396242	-328	6.51789361964709	201	-1.96488450648623	138	0.222453222453222	-501	-0.688284518828452	-30	-0.575829383886256	1.66789302421411	0.769385388916436	-0.450975574538691	-0.452401541212451	0.671958256966782	0.569798373439307	-0.333987560115874	-0.335043615381533
42772	49207.275390625	1212	0.507850237181479	1963	9.74190944943541	1947	1.28407812413421	-669	5.73828720379166	-285	6.44525169640875	269	-2.99290413966677	136	0.226611226611227	-499	-0.684100418410042	-29	-0.578199052132702	1.66996100013143	0.769862270620841	-0.447198341280007	-0.455330350219413	0.671192137765499	0.57068613971699	-0.331500717481737	-0.337528840909621
45984	49305.2978515625	1216	0.543144383171559	1960	9.69336373689118	1950	1.24758060436106	-670	-0.0520085751835881	97	6.3906046233395	198	-1.79014170234813	131	0.237006237006237	-482	-0.648535564853556	-34	-0.566350710900474	1.6642020911202	0.768883157491197	-0.447669104840034	-0.456520604899811	0.673323844198355	0.568471983316495	-0.3309831167694	-0.337527452856467
49196	49403.3203125	1212	0.651676893536955	1951	9.74047118287186	1953	1.21035070094415	-552	-3.51734281662373	328	4.55119177115024	194	-1.6595980303791	133	0.232848232848233	-482	-0.648535564853556	-35	-0.563981042654028	1.65927464197596	0.766907424713352	-0.452181074746463	-0.455395737310604	0.675143347900763	0.565737299445422	-0.333567901214425	-0.335939314580706
52408	49501.3427734375	1217	0.517727779745256	1962	9.68156971015435	1960	1.12735284268448	-699	-8.92815340713012	682	6.74727011393471	224	-2.01065922212072	130	0.239085239085239	-496	-0.677824267782427	-34	-0.566350710900474	1.65916765816742	0.77016675437137	-0.443627672008552	-0.458298657088739	0.675182807193635	0.568113847969824	-0.327242149028346	-0.338064207680068
55620	49599.365234375	1217	0.542903467499271	1960	9.68131795327681	1951	1.23553482074669	-871	-0.00733553269375577	90	9.46319870867202	199	-1.80634440998299	134	0.230769230769231	-499	-0.684100418410042	-32	-0.571090047393365	1.65781438731138	0.773092399890865	-0.443274585985982	-0.453691285622657	0.675681773017824	0.569918631887623	-0.326779108980176	-0.334458231432494
58832	49697.3876953125	1219	0.507007032328474	1963	9.65758053208635	1947	1.28408655618274	-809	0.481485858776981	59	8.52121949292777	203	-1.87735782495264	128	0.243243243243243	-485	-0.654811715481171	-31	-0.57345971563981	1.65507430051195	0.77455933094807	-0.440855380635213	-0.453546443273741	0.676691125550513	0.57028248823346	-0.324587276112247	-0.333931286946081
62044	49795.41015625	1217	0.48255409159132	1965	9.68192144703589	1952	1.22409012173469	-790	-0.982925480613088	156	8.21237469772536	180	-1.4959569221085	131	0.237006237006237	-483	-0.650627615062761	-34	-0.566350710900474	1.65491745389585	0.776101251000776	-0.439652718372918	-0.45207558596139	0.676748863964651	0.571376564936342	-0.323678462913071	-0.332824351288082
65256	49893.4326171875	1205	0.567476866072569	1958	9.82565053254409	1959	1.13890354459229	-638	4.62631209601533	-211	5.94940429565557	199	-1.89901736255717	132	0.234927234927235	-500	-0.686192468619247	-30	-0.575829383886256	1.66512894074162	0.778177563632934	-0.443773298625297	-0.444415277511399	0.672981139846801	0.575586537817193	-0.328241199012435	-0.328716044885243
2932	49991.455078125	1214	0.5065252009839	1963	9.71782631425522	1956	1.17565763955643	-704	-0.60813753433518	133	6.90778635896641	219	-2.10051330565133	126	0.247401247401247	-488	-0.661087866108787	-34	-0.566350710900474	1.6610780696692	0.778000100365766	-0.440574833859632	-0.447894696999658	0.674477891330498	0.574393619444025	-0.325274216979675	-0.330678435669182
6144	50089.4775390625	1214	0.542903467499271	1960	9.71746253159007	1954	1.19939024243344	-704	2.34776503729972	-62	6.9295164794653	164	-1.31762278390582	130	0.239085239085239	-483	-0.650627615062761	-35	-0.563981042654028	1.65932994706658	0.777399622178602	-0.44363133942506	-0.445915981005944	0.675122948731629	0.573491765883293	-0.327269158602185	-0.328954550641559
9356	50187.5	1217	0.531098599557197	1961	9.68143600195623	1949	1.25974925496828	-472	-2.4318277248448	258	3.33789928044499	183	-1.51290661757904	131	0.237006237006237	-492	-0.669456066945607	-37	-0.559241706161137	1.65232288473328	0.773723351555296	-0.443468965040993	-0.452423974059189	0.677703373231918	0.568946163585267	-0.326098425001678	-0.332683360063457
12568	50285.5224609375	1213	0.470990139321533	1966	9.73022985764293	1952	1.22420576125739	-547	-3.63696240254575	336	4.46788968459492	157	-1.09076350761351	132	0.234927234927235	-497	-0.679916317991632	-34	-0.566350710900474	1.65436226440896	0.77394706425932	-0.440695505297233	-0.454745437948745	0.676953207008903	0.569645205474837	-0.324363374783428	-0.334704491303893
15780	50383.544921875	1218	0.56819961308943	1958	9.66901679904983	1940	1.36781197977272	-812	-3.27827060889813	307	8.51632001434265	122	-0.562113706009423	126	0.247401247401247	-491	-0.667364016736402	-32	-0.571090047393365	1.64043213351163	0.773421705337894	-0.441442897827279	-0.454914314646262	0.68206321505669	0.565598047753708	-0.322824197307429	-0.33267575306376
18992	50481.5673828125	1217	0.506404743147756	1963	9.68168294052033	1954	1.19975522967696	-395	5.17047911839008	-242	2.24014353471053	193	-1.81804522229432	127	0.245322245322245	-480	-0.644351464435146	-34	-0.566350710900474	1.66248685819285	0.777115213536358	-0.441138426780925	-0.448875075391351	0.673957673251698	0.574109375675518	-0.325899818166188	-0.331615421755185
22204	50579.58984375	1217	0.507850237181479	1963	9.68166848557999	1942	1.34431908798963	-678	-1.81253124707688	213	6.48465816948971	131	-0.729211714311371	126	0.247401247401247	-496	-0.677824267782427	-29	-0.578199052132702	1.64538370746779	0.772891935778913	-0.441822337252506	-0.455446020855005	0.680250600320674	0.566514036032276	-0.323846768091689	-0.333832650497747
25416	50677.6123046875	1217	0.483638212116613	1965	9.68191060583064	1943	1.3325130154692	-469	-2.62792005235905	271	3.28805840934123	170	-1.309964562823	133	0.232848232848233	-497	-0.679916317991632	-30	-0.575829383886256	1.64688445151649	0.771357599708638	-0.441449681960856	-0.458398987420769	0.679700401462016	0.565782972314725	-0.323798862267703	-0.336231005835617
28628	50775.634765625	1217	0.496647658420123	1964	9.68178051136761	1935	1.42876846317483	-475	-4.56987284424229	399	3.35719588100483	152	-0.995559064854285	128	0.243243243243243	-486	-0.656903765690377	-30	-0.575829383886256	1.64091109214558	0.768388289225104	-0.441113581550193	-0.46367903247147	0.681888065899735	0.562042637141294	-0.322655412803515	-0.339161059391214
31840	50873.6572265625	1212	0.580245396703792	1957	9.74118549784019	1946	1.29540236531007	-551	-5.5026995957256	459	4.51642308524896	199	-1.69643712872235	131	0.237006237006237	-482	-0.648535564853556	-31	-0.57345971563981	1.64359523969928	0.768811648412513	-0.443342204394531	-0.460843074232251	0.680905783461803	0.5630553727694	-0.324690983383528	-0.337508113314654
35052	50971.6796875	1225	0.483758669952756	1965	9.5855238590836	1934	1.44094554583059	-537	-13.9866558651748	1019	4.2145397717783	190	-1.38897478226785	127	0.245322245322245	-495	-0.675732217573222	-26	-0.585308056872038	1.62870747640316	0.76507932532065	-0.438463593463023	-0.471596547034001	0.686338551450166	0.556428571925293	-0.318886765172502	-0.342983772409548
38264	51069.7021484375	1217	0.534110045460787	1961	9.6814058874972	1924	1.56092395978636	-411	-6.29356781401518	514	2.36789949396685	194	-1.60407353043127	130	0.239085239085239	-488	-0.661087866108787	-26	-0.585308056872038	1.62834301348409	0.763307040435039	-0.440613543022974	-0.472463826897937	0.686471073749455	0.555044142762972	-0.320395271262738	-0.343555431687907
41476	51167.724609375	1214	0.532785009263208	1961	9.71756371617243	1938	1.39226251135315	-520	-5.09898398128043	433	4.039556856623	152	-0.984976842113522	129	0.241164241164241	-484	-0.652719665271966	-29	-0.578199052132702	1.63708699451137	0.766382844917716	-0.440284717583357	-0.467767786918223	0.683285399186596	0.559575505229984	-0.321474501837525	-0.341541303319726
44688	51265.7470703125	1217	0.508813899870628	1963	9.6816588489531	1934	1.44069499353141	-482	-2.34392282927561	252	3.49086553897743	178	-1.43811848156513	132	0.234927234927235	-489	-0.663179916317992	-27	-0.582938388625592	1.64180760025598	0.76636332609898	-0.441963273967394	-0.466214239244717	0.68156011904532	0.560795654217719	-0.323411983486196	-0.341157921313538
47900	51363.76953125	1220	0.545312624222144	1960	9.64514928339633	1928	1.51261916291441	-568	-4.29503500421561	379	4.77600733631131	117	-0.465232184177782	125	0.249480249480249	-490	-0.665271966527197	-25	-0.587677725118483	1.6357916782436	0.765693411314677	-0.442288303211049	-0.467006056397542	0.683758144339287	0.558733150691324	-0.322741626759891	-0.340778386527991
51112	51461.7919921875	1220	0.546035371239005	1960	9.64514205592616	1922	1.58490109207074	-800	-5.6089152515728	461	8.31113553194517	135	-0.714521021361685	128	0.243243243243243	-494	-0.673640167364017	-26	-0.585308056872038	1.62532128314144	0.766956392330781	-0.438786895430826	-0.468234933191801	0.687568926177162	0.556901698209172	-0.318611552965539	-0.339994336135488
54324	51559.814453125	1236	0.484842790478049	1965	9.45298289739642	1914	1.68189856004703	-564	-13.5856854450647	992	4.63296843273935	201	-1.56539590530569	129	0.241164241164241	-472	-0.627615062761506	-26	-0.585308056872038	1.60586154568078	0.760833418704517	-0.43619252882696	-0.480487863299312	0.694601312454397	0.547339678305109	-0.313794679016277	-0.345660516562945
57536	51657.8369140625	1218	0.51086168308507	1963	9.66959017834987	1916	1.65754198557879	-484	-7.74069877119961	608	3.46914110697849	196	-1.6057494048577	127	0.245322245322245	-483	-0.650627615062761	-26	-0.585308056872038	1.61298789569437	0.763700564813418	-0.433761934065671	-0.478133905782967	0.692033578564665	0.551288945155369	-0.313117693107951	-0.345148280237958
60748	51755.859375	1222	0.532785009263208	1961	9.62117817400375	1930	1.48864805352183	-632	-7.27040464072849	574	5.72763045971117	142	-0.788455961073979	132	0.234927234927235	-496	-0.677824267782427	-26	-0.585308056872038	1.61737509427964	0.766818440165346	-0.434891437672057	-0.472079354835517	0.690448431610787	0.554702362912728	-0.314592471244154	-0.341493526881165
63960	51853.8818359375	1218	0.557719781344936	1959	9.66912159736727	1927	1.52454328411426	-606	-1.44199425950541	190	5.39261776605292	161	-1.19589985761455	129	0.241164241164241	-494	-0.673640167364017	-23	-0.592417061611374	1.62537623983216	0.769831940982959	-0.437264193391135	-0.464928820165421	0.687548973365722	0.559004233477973	-0.317514151130015	-0.337602488156753
1636	51951.904296875	1219	0.546396744747436	1960	9.65718663496216	1920	1.60899386387783	-535	-1.04143847348935	165	4.31570778605041	188	-1.61726063653144	129	0.241164241164241	-477	-0.638075313807531	-23	-0.592417061611374	1.62423943397571	0.767483029122129	-0.440756328785961	-0.465514402188207	0.687961601247233	0.556998573193963	-0.319877621972698	-0.337845721639809
4848	52049.9267578125	1224	0.558081154853367	1959	9.59682882700568	1918	1.63297340531894	-489	-3.45269321954749	325	3.59281743583434	219	-2.04362219194708	133	0.232848232848233	-494	-0.673640167364017	-22	-0.59478672985782	1.62077415509768	0.764743536835191	-0.441621397745009	-0.469188516400975	0.689218026001197	0.554097995828075	-0.319978554402661	-0.339952420754299
8060	52147.94921875	1234	0.473278838208262	1966	9.47719492246129	1912	1.70611058511189	-140	-5.33177194046573	456	-1.75585415924844	248	-2.4500087742954	131	0.237006237006237	-493	-0.671548117154812	-19	-0.601895734597156	1.62084352525467	0.758918672747071	-0.440115090682278	-0.479938699324773	0.689192894373928	0.54989570925971	-0.318897674596144	-0.347752981898675
11272	52245.9716796875	1220	0.534712334641505	1961	9.64525528629214	1916	1.65730347906322	-428	-5.23774566210798	444	2.63925399684825	199	-1.70173620739471	127	0.245322245322245	-483	-0.650627615062761	-23	-0.592417061611374	1.62582302213464	0.760053401005613	-0.439797685235799	-0.478431629055848	0.687386743405526	0.552020388541539	-0.31942135744978	-0.34748086570304
14484	52343.994140625	1226	0.508813899870628	1963	9.57322511401334	1925	1.54912872847117	-645	-7.04716337308033	559	5.9360946697838	191	-1.54307387889479	130	0.239085239085239	-482	-0.648535564853556	-23	-0.592417061611374	1.62684069694778	0.761970362653501	-0.43884390034449	-0.476253291398734	0.687017090107914	0.553679102914918	-0.318882083833638	-0.346065290812157
17696	52442.0166015625	1222	0.533387298443926	1961	9.62117215111195	1925	1.54888299448544	-637	0.913177424206707	34	5.88752054224195	142	-0.952127602372683	132	0.234927234927235	-486	-0.656903765690377	-25	-0.587677725118483	1.63510971096966	0.765436505397114	-0.440921066990488	-0.468716938982818	0.684006923313778	0.558367189957711	-0.321641122983684	-0.341917531055872
20908	52540.0390625	1220	0.533989587624644	1961	9.64526251376231	1922	1.58502154990689	-659	-0.897362917892074	153	6.20835208017069	162	-1.22210173123187	133	0.232848232848233	-493	-0.671548117154812	-25	-0.587677725118483	1.63196355892553	0.765409162509209	-0.441810537970669	-0.467923351079019	0.685153596973153	0.557522977148476	-0.321814185836865	-0.340834722850248
24120	52638.0615234375	1218	0.484963248314193	1965	9.66984916269758	1931	1.47707807836023	-596	4.9577084830278	-232	5.29832357450446	117	-0.65028705392265	126	0.247401247401247	-494	-0.673640167364017	-26	-0.585308056872038	1.64785483723074	0.771529095583057	-0.438631856545832	-0.460809015853582	0.679344437433747	0.566163135501954	-0.321876632592007	-0.338150665706356
27332	52736.083984375	1219	0.594459421368738	1956	9.65670600819595	1921	1.59646504434053	-237	11.9184905776106	-684	-0.108883034565124	173	-1.64682051577757	130	0.239085239085239	-485	-0.654811715481171	-25	-0.587677725118483	1.64659319703406	0.764372039305807	-0.451887174619263	-0.459927567060402	0.679807210358069	0.560583468941138	-0.331409924607052	-0.337306674951813
30544	52834.1064453125	1219	0.521221056993421	1962	9.6574383918397	1929	1.50081188581561	-635	1.68691865312912	-17	5.86025291055407	112	-0.508325023399386	135	0.228690228690229	-494	-0.673640167364017	-28	-0.580568720379147	1.64625955607646	0.765786211697961	-0.445154077495863	-0.464122101673786	0.679929545513076	0.561533757666174	-0.326421445121636	-0.340330269450707
33756	52932.12890625	1221	0.557117492164218	1959	9.63298304194583	1929	1.5004529214639	-510	4.34731598027218	-190	3.9804714533405	135	-0.913645645998585	127	0.245322245322245	-488	-0.661087866108787	-26	-0.585308056872038	1.649549407278	0.766529646503789	-0.445842508472639	-0.462230200949269	0.67872243934351	0.562935453272349	-0.327424458714508	-0.339459496282196
36968	53030.1513671875	1217	0.520980141321133	1962	9.68153718653859	1933	1.45262152388799	-650	0.530362198911723	59	6.07740248619067	110	-0.454575400744922	125	0.249480249480249	-480	-0.644351464435146	-28	-0.580568720379147	1.64884397896225	0.768292272659817	-0.442700039755922	-0.462324192067988	0.678981428593317	0.564045956476944	-0.325010645352506	-0.339417823655351
40180	53128.173828125	1215	0.568320070925574	1958	9.70516017278472	1942	1.34371438965219	-744	1.27467017742728	8	7.52179737484604	111	-0.484770807100291	131	0.237006237006237	-491	-0.667364016736402	-31	-0.57345971563981	1.65104855322195	0.771245268716451	-0.444220554879112	-0.455904413342735	0.6781717661635	0.566790795530131	-0.3264592107123	-0.335045718405864
43392	53226.1962890625	1214	0.542903467499271	1960	9.71746253159007	1954	1.19939024243344	-550	-5.68431593578361	471	4.50081801416519	209	-1.84589726977177	133	0.232848232848233	-499	-0.684100418410042	-30	-0.575829383886256	1.65187525445186	0.770927773004149	-0.444101847223847	-0.456556588062454	0.677867935450476	0.566773527002078	-0.326496435999904	-0.335652958361898
46604	53324.21875	1218	0.520257394304272	1962	9.66949622123768	1938	1.39238778750274	-528	-3.87373885898642	352	4.17814974131617	177	-1.39221291418586	128	0.243243243243243	-499	-0.684100418410042	-31	-0.57345971563981	1.64564888404059	0.769562204704984	-0.441475208181531	-0.461382329148699	0.680153409830126	0.564142815387643	-0.323632144802188	-0.338225454088974
49816	53422.2412109375	1214	0.555671998130494	1959	9.71733484628376	1948	1.27155171375363	-859	-1.15545384057164	166	9.25844096733282	136	-0.818899496366767	127	0.245322245322245	-487	-0.658995815899582	-32	-0.571090047393365	1.649445247026	0.774962040176427	-0.439874258188012	-0.453811054591154	0.678760685801289	0.569100765980918	-0.323025857128557	-0.333260476499775
53028	53520.263671875	1216	0.566874576891851	1958	9.69312643495397	1953	1.2111987241106	-525	3.20577325978996	-115	4.20496951505018	180	-1.57973089691656	129	0.241164241164241	-499	-0.684100418410042	-34	-0.566350710900474	1.65939525475982	0.777006326439996	-0.44249995892701	-0.447721961737212	0.675098859458319	0.573218758640129	-0.326444288190795	-0.330296702085794
56240	53618.2861328125	1214	0.567115492564138	1958	9.71722041133942	1953	1.21119631495388	-623	-0.401470535246036	121	5.67085847849344	212	-1.9974819181377	129	0.241164241164241	-498	-0.682008368200837	-30	-0.575829383886256	1.65604509739218	0.775602877052214	-0.444312452700089	-0.448359924038668	0.676333662984739	0.571305507784652	-0.327278506714177	-0.330259855464609
